file	num_segments	speech_seconds	num_words	video_seconds
SF1597B.1.mpg	9	0	15	482
SF1598.1.mpg	5	81	7	742
SF1599.1.mpg	2	0	2	698
SF1600.1.mpg	8	1	18	627
SF1601.1.mpg	6	51	12	652
SF1602.1.mpg	2	0	3	626
SF1603.1.mpg	9	119	14	586
SF1604B.1.mpg	6	18	19	814
SF1605A.1.mpg	15	46	24	662
SF1605B.1.mpg	13	24	31	770
SF1606A.1.mpg	4	56	7	477
SF1606B.1.mpg	16	1	26	528
SF1606C.1.mpg	9	0	15	832
SF1607A.1.mpg	14	24	25	605
SF1607B.1.mpg	13	26	60	354
SF1608.1.mpg	18	9	37	653
SF1609.1.mpg	10	0	13	692
SF1610.1.mpg	15	5	25	715
SF1611.1.mpg	9	0	14	663
SF1612A.1.mpg	16	0	30	265
SF1612B.1.mpg	4	27	7	529
SF1613.1.mpg	4	4	8	903
SF1614.1.mpg	11	17	19	808
SF1615.1.mpg	2	32	7	699
SF1616A.1.mpg	6	4	11	482
SF1616B.1.mpg	5	86	9	351
SF1617.1.mpg	11	233	29	629
SF1618A.1.mpg	5	181	7	657
SF1618B.1.mpg	1	0	1	285
SF1619.1.mpg	2	184	10	666
SF162-164.1.mpg	4	0	7	492
SF1620.1.mpg	5	22	14	596
SF1621A.1.mpg	9	3	12	781
SF1621B.1.mpg	12	219	34	748
SF1622A.1.mpg	5	4	16	913
SF1622B.1.mpg	3	10	13	889
SF1622C.1.mpg	5	0	8	759
SF1623.1.mpg	4	200	6	612
SF1624A.1.mpg	9	3	15	540
SF1624B.1.mpg	5	0	6	446
SF1625.1.mpg	11	0	15	683
SF1626A.1.mpg	8	87	34	684
SF1627.1.mpg	8	0	12	485
SF1628.1.mpg	1	11	10	653
SF1629A.1.mpg	2	266	3	356
SF1629B.1.mpg	9	6	44	643
SF1629C.1.mpg	7	3	22	881
SF1630A.1.mpg	2	6	9	792
SF1630B.1.mpg	2	2	10	411
SF1631A.1.mpg	11	81	23	627
SF1631B.1.mpg	4	9	11	329
SF1632.1.mpg	7	141	12	753
SF1633A.1.mpg	10	194	25	663
SF1633B.1.mpg	1	0	1	917
SF1634.1.mpg	10	65	14	801
SF1635A.1.mpg	12	9	23	509
SF1635B.1.mpg	5	9	15	435
SF1636.1.mpg	9	171	14	713
SF1637A.1.mpg	8	0	11	775
SF1637B.1.mpg	6	0	9	891
SF1638.1.mpg	4	0	6	695
SF1639.1.mpg	8	14	26	704
SF1640.1.mpg	12	0	23	621
SF1641.1.mpg	9	0	16	673
SF1642.1.mpg	16	23	68	434
SF1643.1.mpg	7	8	11	794
SF1644.1.mpg	12	4	29	722
SF1645.1.mpg	21	10	57	627
SF1646.1.mpg	1	26	12	544
SF1647A.1.mpg	11	23	29	812
SF1647B.1.mpg	7	13	11	781
SF1647C.1.mpg	18	160	26	813
SF1648.1.mpg	17	2	42	615
SF1649.1.mpg	21	0	56	639
SF1650.1.mpg	10	2	19	697
SF1651.1.mpg	23	16	68	725
SF1652.1.mpg	8	12	25	692
SF1653.1.mpg	10	15	32	230
SF1654.1.mpg	18	11	43	480
SF1655.1.mpg	18	9	72	708
SF1656A.1.mpg	25	0	49	803
SF1656B.1.mpg	16	2	24	895
SF1657A.1.mpg	16	16	39	602
SF1657B.1.mpg	4	18	11	770
SF1658.1.mpg	16	5	65	769
SF1659.1.mpg	20	0	63	639
SF1660A.1.mpg	17	5	38	787
SF1660B.1.mpg	8	27	49	758
SF1661.1.mpg	21	4	60	859
SF1662.1.mpg	9	13	21	718
SF1663.1.mpg	27	88	121	759
SF1664.1.mpg	14	138	37	732
SF1665.1.mpg	10	15	24	721
SF1666.1.mpg	7	8	25	670
SF1667.1.mpg	8	0	17	474
SF1668.1.mpg	15	0	45	499
SF1669.1.mpg	14	11	45	568
SF1670.1.mpg	13	0	36	708
SF1671.1.mpg	2	7	17	720
SF1673.1.mpg	11	0	26	638
SF1674.1.mpg	7	5	19	701
SF1675.1.mpg	4	11	12	609
SF1676.1.mpg	2	0	4	628
SF1677.1.mpg	6	1	13	564
SF1678.1.mpg	3	8	6	803
SF1679.1.mpg	4	19	17	726
SF1680A.1.mpg	8	6	18	600
SF1680B.1.mpg	9	20	21	751
SF1681.1.mpg	7	6	18	631
SF1682.1.mpg	5	21	26	616
SF1683A.1.mpg	2	7	26	838
SF1683B.1.mpg	2	0	4	820
SF1684.1.mpg	4	0	11	661
SF1685.1.mpg	1	13	2	532
SF1686.1.mpg	9	0	29	606
SF1687.1.mpg	2	0	2	640
SF1689.1.mpg	16	38	43	707
SF1690.1.mpg	8	6	21	580
SF1691.1.mpg	3	1	17	780
SF1692.1.mpg	9	7	21	689
SF1693.1.mpg	5	7	8	700
SF1694.1.mpg	8	3	25	697
SF1695.1.mpg	2	1	4	626
SF1696.1.mpg	7	3	20	603
SF1697.1.mpg	6	6	18	848
SF1698.1.mpg	11	12	34	766
SF1699.1.mpg	9	3	26	571
SF17.1.mpg	1	0	3	298
SF1700.1.mpg	8	0	14	702
SF1701A.1.mpg	6	12	20	673
SF1701B.1.mpg	1	0	1	607
SF1701C.1.mpg	5	17	16	509
SF1702.1.mpg	16	17	30	817
SF1703.1.mpg	13	1	32	778
SF1704A.1.mpg	17	4	41	803
SF1704B.1.mpg	10	12	25	852
SF1705.1.mpg	14	1	48	509
SF1706.1.mpg	17	8	49	639
SF1707.1.mpg	14	14	49	660
SF1708.1.mpg	10	0	30	524
SF1709A.1.mpg	1	25	3	620
SF1709B.1.mpg	8	5	14	644
SF1710.1.mpg	25	1	78	762
SF1711.1.mpg	13	10	42	672
SF1712A.1.mpg	17	24	64	671
SF1713.1.mpg	6	11	15	680
SF1714.1.mpg	21	0	83	682
SF1715.1.mpg	13	6	27	702
SF1716.1.mpg	21	3	56	701
SF1717.1.mpg	21	10	97	678
SF1718.1.mpg	19	6	45	777
SF1719.1.mpg	31	35	133	789
SF1720.1.mpg	16	21	51	554
SF1721A.1.mpg	21	10	44	565
SF1721B.1.mpg	5	19	15	723
SF1722.1.mpg	12	25	46	529
SF1723.1.mpg	24	2	82	526
SF1724.1.mpg	6	5	20	718
SF1725.1.mpg	11	0	25	685
SF1726.1.mpg	2	4	4	422
SF1727.1.mpg	3	22	16	730
SF1728.1.mpg	17	1	45	465
SF1729.1.mpg	16	19	38	605
SF1730.1.mpg	15	0	47	653
SF1731.1.mpg	16	0	49	646
SF1732.1.mpg	10	0	29	644
SF1733.1.mpg	12	0	26	684
SF1734B.1.mpg	9	8	25	378
SF1736.1.mpg	10	0	24	900
SF1737A.1.mpg	18	19	56	571
SF1737B.1.mpg	6	25	26	904
SF1738.1.mpg	14	0	32	716
SF1739.1.mpg	18	2	53	534
SF1740.1.mpg	17	1	52	567
SF1741.1.mpg	11	1	29	441
SF1742.1.mpg	21	1	60	702
SF1743.1.mpg	10	0	26	619
SF1744A.1.mpg	10	0	30	694
SF1744B.1.mpg	3	1	7	549
SF1745.1.mpg	23	1	65	947
SF1746.1.mpg	15	13	60	759
SF1747.1.mpg	2	54	6	630
SF1748A.1.mpg	1	11	4	124
SF1748B.1.mpg	2	29	9	870
SF1749.1.mpg	11	5	29	960
SF1750.1.mpg	14	11	29	805
SF1751.1.mpg	18	64	46	603
SF1752.1.mpg	16	14	57	599
SF1753A.1.mpg	13	3	31	596
SF1753B.1.mpg	3	12	6	695
SF1754.1.mpg	13	4	31	467
SF1755.1.mpg	7	0	22	603
SF1756.1.mpg	16	3	48	741
SF1757.1.mpg	16	11	44	468
SF1758.1.mpg	6	0	16	681
SF1759.1.mpg	18	5	58	674
SF176.1.mpg	9	4	58	580
SF1760.1.mpg	18	6	57	521
SF1761.1.mpg	14	18	38	575
SF1762A.1.mpg	18	63	72	868
SF1762C.1.mpg	6	7	9	911
SF1763.1.mpg	15	0	46	514
SF1764.1.mpg	15	80	43	494
SF1765.1.mpg	10	0	26	640
SF1766.1.mpg	4	11	16	622
SF1767A.1.mpg	18	9	51	650
SF1767B.1.mpg	2	19	11	797
SF1768.1.mpg	14	0	58	629
SF1769.1.mpg	14	4	47	621
SF1770.1.mpg	14	0	36	726
SF1771.1.mpg	13	0	39	576
SF1772A.1.mpg	17	11	40	762
SF1772B.1.mpg	4	0	8	265
SF1773A.1.mpg	11	78	25	570
SF1773B.1.mpg	9	13	20	211
SF1774A.1.mpg	15	0	47	745
SF1774B.1.mpg	6	14	36	236
SF1775A.1.mpg	15	15	44	751
SF1775B.1.mpg	8	7	32	219
SF1775C.1.mpg	7	19	13	598
SF1776A.1.mpg	10	0	43	589
SF1776B.1.mpg	6	1	18	596
SF1777.1.mpg	17	16	44	618
SF1778A.1.mpg	10	8	81	799
SF1779A.1.mpg	9	12	23	657
SF1779B.1.mpg	2	0	2	220
SF1780A.1.mpg	5	11	27	655
SF1780B.1.mpg	2	43	14	626
SF1780C.1.mpg	1	2	18	631
SF1781A.1.mpg	18	11	71	684
SF1781B.1.mpg	3	0	5	243
SF1782.1.mpg	10	1	23	657
SF1783A.1.mpg	20	0	67	529
SF1784A.1.mpg	15	12	47	568
SF1784B.1.mpg	1	0	1	223
SF1784C.1.mpg	6	16	34	810
SF1785.1.mpg	18	1	97	618
SF1786.1.mpg	22	0	69	685
SF1787.1.mpg	20	0	52	591
SF1788A.1.mpg	11	2	45	474
SF1788B-C.1.mpg	2	3	12	1502
SF1789A.1.mpg	8	4	26	662
SF1789B.1.mpg	1	0	1	375
SF179.1.mpg	1	1	6	670
SF1790.1.mpg	13	0	37	552
SF1791.1.mpg	20	10	81	589
SF1792.1.mpg	19	10	59	600
SF1793.1.mpg	11	0	42	725
SF1794.1.mpg	21	1	79	675
SF1795.1.mpg	16	10	47	622
SF1796.1.mpg	21	9	86	711
SF1797.1.mpg	11	3	30	597
SF1798.1.mpg	3	13	6	530
SF1799.1.mpg	12	3	32	668
SF18.1.mpg	1	0	3	375
SF180.1.mpg	10	28	168	507
SF1800.1.mpg	15	66	59	823
SF1801.1.mpg	12	14	52	621
SF1802.1.mpg	17	34	44	586
SF1803.1.mpg	26	0	74	474
SF1804.1.mpg	10	27	34	631
SF1805.1.mpg	11	0	39	608
SF1806.1.mpg	7	19	19	706
SF1807.1.mpg	6	29	20	583
SF1808.1.mpg	17	0	47	606
SF1809.1.mpg	12	0	46	543
SF181.1.mpg	10	7	32	922
SF1810.1.mpg	15	7	49	712
SF1811.1.mpg	11	3	29	561
SF1812.1.mpg	11	13	37	624
SF1813.1.mpg	16	0	55	586
SF1814.1.mpg	15	0	42	592
SF1815.1.mpg	11	0	33	601
SF1816.1.mpg	19	14	51	578
SF1817.1.mpg	19	0	63	640
SF1818.1.mpg	11	0	41	585
SF1819.1.mpg	26	0	78	1132
SF1820.1.mpg	9	1	25	481
SF1821A.1.mpg	11	0	34	669
SF1822.1.mpg	15	7	47	637
SF1823.1.mpg	10	23	28	696
SF1824A.1.mpg	18	1	44	830
SF1824B.1.mpg	8	60	19	578
SF1825.1.mpg	2	0	5	481
SF1827.1.mpg	14	27	33	734
SF1828.1.mpg	15	0	78	632
SF1829.1.mpg	12	5	27	702
SF1830.1.mpg	16	7	46	599
SF1831.1.mpg	15	0	59	535
SF1832A.1.mpg	7	0	26	409
SF1832B.1.mpg	6	21	14	775
SF1833.1.mpg	12	76	38	533
SF1834.1.mpg	8	0	18	638
SF1835.1.mpg	14	7	36	545
SF1836.1.mpg	11	34	58	517
SF1837.1.mpg	10	16	27	621
SF1838A.1.mpg	18	25	68	634
SF1838B.1.mpg	10	4	33	607
SF1839A.1.mpg	10	8	29	614
SF1839B.1.mpg	5	0	8	515
SF184.1.mpg	3	0	12	533
SF1840.1.mpg	11	3	28	578
SF1841.1.mpg	29	23	103	746
SF1842.1.mpg	3	11	30	757
SF1843.1.mpg	2	10	6	621
SF1844.1.mpg	5	22	45	948
SF1845.1.mpg	14	9	40	559
SF1846.1.mpg	14	0	30	648
SF1847A.1.mpg	13	4	42	623
SF1847B.1.mpg	9	361	13	757
SF1848.1.mpg	9	0	33	584
SF1849.1.mpg	14	0	37	535
SF1850.1.mpg	11	1	39	646
SF1851.1.mpg	19	0	64	381
SF1852.1.mpg	20	2	66	595
SF1853.1.mpg	19	18	59	721
SF1854.1.mpg	7	9	40	609
SF1855.1.mpg	14	1	55	518
SF1856.1.mpg	10	11	27	705
SF1857B.1.mpg	19	0	30	795
SF1858.1.mpg	20	7	60	616
SF1859A-B.1.mpg	1	10	5	1052
SF186.1.mpg	12	11	239	821
SF1860A.1.mpg	8	23	23	666
SF1860B.1.mpg	2	0	2	524
SF1860C.1.mpg	2	0	3	725
SF1861.1.mpg	2	11	11	754
SF1862.1.mpg	14	67	101	709
SF1863.1.mpg	34	32	244	984
SF1864.1.mpg	6	4	15	673
SF1865A.1.mpg	4	0	7	646
SF1865B.1.mpg	5	26	8	816
SF1865C.1.mpg	1	0	1	481
SF1866A.1.mpg	11	24	38	658
SF1867C.1.mpg	1	23	4	694
SF1868B.1.mpg	2	7	4	470
SF1869A.1.mpg	6	29	38	672
SF187.1.mpg	13	7	190	612
SF1870B.1.mpg	1	6	7	669
SF1871A-C.1.mpg	58	150	493	1843
SF1872A-C.1.mpg	61	83	389	2023
SF1874.1.mpg	8	15	37	623
SF1875A-C.1.mpg	1	41	4	1614
SF1876A-B.1.mpg	2	96	7	1104
SF1877A-B.1.mpg	1	0	1	1320
SF188.1.mpg	17	12	154	765
SF1880.1.mpg	47	51	967	733
SF1881.1.mpg	1	69	3	1791
SF1882A-B.1.mpg	29	135	237	1059
SF1883.1.mpg	1	5	1	746
SF1885A-B.1.mpg	12	60	38	1104
SF1885C.1.mpg	1	0	5	501
SF1885D.1.mpg	2	0	31	651
SF1885E.1.mpg	3	2	7	611
SF1886.1.mpg	4	9	10	642
SF1887.1.mpg	5	1	14	714
SF1888.1.mpg	1	40	10	767
SF1889A-B.1.mpg	39	13	294	1292
SF189.1.mpg	3	1	14	327
SF1890A.1.mpg	1	0	3	601
SF1890B.1.mpg	17	4	52	761
SF1891A.1.mpg	8	1	28	753
SF1892A-B.1.mpg	15	7	65	1069
SF1893.1.mpg	29	22	342	981
SF1894.1.mpg	28	12	387	570
SF1896.1.mpg	3	0	4	589
SF1897A.1.mpg	10	0	72	452
SF1897B.1.mpg	20	4	182	619
SF1897C.1.mpg	8	17	46	476
SF1897D.1.mpg	14	2	174	497
SF1897E.1.mpg	23	1	192	545
SF1897F.1.mpg	14	0	155	322
SF1897G.1.mpg	23	3	212	511
SF1898.1.mpg	17	3	246	502
SF19.1.mpg	7	0	16	71
SF190.1.mpg	11	7	41	496
SF1900A-B.1.mpg	34	431	736	1015
SF1901.1.mpg	4	313	106	771
SF1902.1.mpg	6	96	150	923
SF1903.1.mpg	4	84	43	352
SF1904A-B.1.mpg	14	183	146	1181
SF1905A-B.1.mpg	40	124	238	1099
SF1906A-B.1.mpg	5	34	48	1016
SF1908A-B.1. Det elektriska köket, 1926mpg.mpg	150	707	1281	1509
SF1909A-C.1.mpg	66	86	428	1589
SF191.1.mpg	9	6	108	673
SF1910A-B.1.mpg	4	18	92	1038
SF1911.1.mpg	26	14	285	576
SF1912A.1.mpg	20	132	207	574
SF1912B.1.mpg	21	107	208	491
SF1913A-B.1.mpg	18	8	78	990
SF1914A-B.1.mpg	23	235	258	962
SF1915.1.mpg	9	25	117	569
SF1916.1.mpg	8	13	106	555
SF1917A.1.mpg	19	41	257	439
SF1917B.1.mpg	9	3	96	250
SF1918.1.mpg	10	18	127	378
SF1919A-B.1.mpg	21	61	87	1097
SF192.1.mpg	10	7	119	571
SF1920A.1.mpg	5	2	215	802
SF1920B.1.mpg	18	5	135	736
SF1921.1.mpg	4	34	16	763
SF1922.1.mpg	1	1	11	453
SF1923.1.mpg	18	60	286	875
SF1924.1.mpg	2	0	4	508
SF1925A-B.1.mpg	2	41	2	1612
SF1927A-B.1.mpg	35	38	199	1532
SF1929.1.mpg	14	47	93	464
SF193.1.mpg	2	0	24	735
SF1930A.1.mpg	19	33	186	620
SF1930B.1.mpg	21	13	207	513
SF1931A-B.1.mpg	40	31	488	1237
SF1932.1.mpg	8	0	16	216
SF1933A-C.1.mpg	31	191	299	1502
SF1934A-D.1.mpg	66	60	662	2299
SF1935A-C.1.mpg	35	92	309	1681
SF1936A-B.1.mpg	5	2	16	1493
SF1937A-B.1.mpg	2	0	3	1354
SF1938A-B.1.mpg	5	0	9	1357
SF1939.1.mpg	30	112	241	766
SF194.1.mpg	14	4	169	830
SF1940A-B.1.mpg	1	2	1	956
SF1941A-B.1.mpg	62	193	537	1453
SF1942A-C.1.mpg	102	236	1132	1804
SF1943.1.mpg	9	6	126	382
SF1944.1.mpg	34	33	327	602
SF1945A-B.1.mpg	34	57	345	1121
SF1946A.1.mpg	26	9	233	538
SF1946B.1.mpg	12	26	106	479
SF1946C.1.mpg	22	27	337	621
SF1947.1.mpg	30	27	395	823
SF1948.1.mpg	23	30	257	365
SF1949.1.mpg	25	29	274	661
SF195.1.mpg	42	3	208	514
SF1950.1.mpg	17	15	224	628
SF1951.1.mpg	26	31	241	535
SF1952.1.mpg	25	23	332	570
SF1953.1.mpg	15	19	160	504
SF1954.1.mpg	30	29	340	750
SF1955.1.mpg	29	44	256	931
SF1956A.1.mpg	13	8	95	420
SF1956B.1.mpg	24	29	227	587
SF1958.1.mpg	22	117	141	732
SF1960.1.mpg	2	9	4	492
SF1961.1.mpg	10	20	25	895
SF1962.1.mpg	3	0	7	688
SF1963A.1.mpg	5	0	9	396
SF1963B.1.mpg	6	0	12	314
SF1966.1.mpg	6	8	14	585
SF1967.1.mpg	17	0	39	599
SF1968.1.mpg	10	2	16	639
SF1969A-B.1.mpg	10	35	132	1120
SF1970.1.mpg	48	9	816	716
SF1971.1.mpg	2	0	3	870
SF1972.1.mpg	49	33	468	824
SF1973.1.mpg	24	10	139	562
SF1974A-C.1.mpg	13	14	81	1789
SF1975A-B.1.mpg	5	6	8	1046
SF1976.1.mpg	6	0	10	505
SF1978A.1.mpg	2	0	4	486
SF1978B.1.mpg	1	10	24	620
SF1979.1.mpg	23	4	248	454
SF1980A.1.mpg	28	10	223	793
SF1980B.1.mpg	15	9	216	564
SF1980C.1 Svenska indsustrier, 1920.mpg	34	15	435	615
SF1980D.1.mpg	19	38	166	582
SF1980E.1.mpg	15	4	140	893
SF1981.1.mpg	2	0	4	572
SF1983.1.mpg	1	561	2	859
SF1985A-E.1.mpg	55	259	366	2059
SF1986A.1.mpg	8	86	59	531
SF1986B.1.mpg	6	38	45	540
SF1986C.1.mpg	10	111	113	587
SF1986D.1.mpg	7	58	65	478
SF1986E.1.mpg	12	91	97	664
SF1986F.1.mpg	4	35	38	375
SF1986G.1.mpg	12	89	123	568
SF1987.1.mpg	6	9	19	884
SF1989B.1.mpg	1	0	1	949
SF199.1.mpg	1	0	1	379
SF1990A-H.1.mpg	8	59	32	4271
SF1992A-B.1.mpg	47	1	474	1224
SF1993.1.mpg	12	98	211	565
SF1994.1.mpg	25	155	270	608
SF1995.1.mpg	8	17	35	653
SF1996.1.mpg	5	4	35	642
SF1997.1.mpg	15	58	141	810
SF1998A.1.mpg	2	25	5	258
SF1998B.1.mpg	6	1	9	784
SF1999A.1.mpg	7	6	79	431
SF1999B.1.mpg	15	9	145	683
SF1999C.1.mpg	18	15	196	806
SF2.1.mpg	11	1	36	189
SF20.1.mpg	7	0	14	86
SF2000.1.mpg	15	5	102	714
SF2001A.1.mpg	16	0	47	573
SF2001B.1.mpg	5	0	20	553
SF2002.1.mpg	12	0	30	265
SF2003.1.mpg	8	0	20	835
SF2004A.1.mpg	1	0	2	587
SF2004B.1.mpg	24	2	74	620
SF2005.1.mpg	8	1	20	293
SF2006.1.mpg	3	0	24	680
SF2008.1.mpg	5	1	33	393
SF2009B.1.mpg	5	1	35	383
SF201.1.mpg	9	4	51	714
SF2010.1.mpg	5	0	21	549
SF2011.1.mpg	5	0	14	503
SF2012.1.mpg	19	1	87	636
SF2013.1.mpg	3	14	31	424
SF2014A.1.mpg	7	0	15	609
SF2014B.1.mpg	5	0	10	585
SF2016.1.mpg	4	0	19	559
SF2018.1.mpg	5	0	16	496
SF2019.1.mpg	4	0	17	544
SF202.1.mpg	10	6	47	941
SF2020.1.mpg	9	5	37	611
SF2021A.1.mpg	11	0	34	580
SF2021B.1.mpg	2	0	5	376
SF2023.1.mpg	6	1	21	760
SF2024.1.mpg	5	1	25	944
SF2025.1.mpg	5	2	35	406
SF2026.1.mpg	4	0	20	584
SF2027.1.mpg	13	8	101	626
SF2028.1.mpg	4	1	17	639
SF2029.1.mpg	8	4	30	538
SF203.1.mpg	2	21	42	398
SF2030.1.mpg	10	0	82	885
SF2031.1.mpg	6	81	57	498
SF2032.1.mpg	5	0	28	390
SF2033.1.mpg	8	12	32	682
SF2034.1.mpg	5	1	21	634
SF2035.1.mpg	12	0	31	481
SF2036.1.mpg	3	0	7	647
SF2037.1.mpg	7	1	18	744
SF2038A.1.mpg	3	0	8	416
SF2038B.1.mpg	14	0	38	575
SF2039.1.mpg	3	0	5	641
SF204.1.mpg	4	20	29	319
SF2040.1.mpg	12	0	34	805
SF2041.1.mpg	5	0	16	665
SF2042.1.mpg	1	0	2	648
SF2043.1.mpg	2	0	3	606
SF2044.1.mpg	14	1	37	797
SF2045.1.mpg	4	16	11	471
SF2046.1.mpg	14	0	42	548
SF2047.1.mpg	4	1	18	589
SF2048.1.mpg	7	1	15	613
SF2049.1.mpg	2	0	5	566
SF2050.1.mpg	1	0	3	506
SF2051.1.mpg	12	0	28	851
SF2052.1.mpg	11	0	31	838
SF2053.1. Spårvagn genom Gbg.mpg	10	30	40	845
SF2054.1.mpg	6	5	11	843
SF2055.1.mpg	9	3	21	645
SF2056.1.mpg	28	30	127	575
SF2057.1.mpg	7	18	23	655
SF2058.1.mpg	9	0	22	497
SF2059.1.mpg	2	1	9	666
SF206.1.mpg	21	4	388	630
SF2060.1.mpg	7	0	21	635
SF2061A.1.mpg	14	2	49	611
SF2061B.1.mpg	4	1	11	536
SF2061C.1.mpg	2	0	8	483
SF2062A.1.mpg	7	0	22	513
SF2062B.1.mpg	1	0	2	487
SF2063.1.mpg	9	1	100	511
SF2064A.1.mpg	1	0	3	596
SF2065.1.mpg	1	0	1	588
SF2066.1.mpg	16	1	51	663
SF2067.1.mpg	13	1	27	464
SF2068.1.mpg	12	0	29	440
SF2069.1.mpg	12	0	68	679
SF2070.1.mpg	9	0	16	364
SF2071.1.mpg	10	0	26	521
SF2072.1.mpg	9	1	25	829
SF2073.1.mpg	15	52	50	426
SF2074.1.mpg	7	5	16	943
SF2075.1.mpg	7	0	15	540
SF2076.1.mpg	5	0	18	450
SF2077.1.mpg	4	0	10	621
SF2078.1.mpg	4	0	8	510
SF2079.1.mpg	2	0	8	525
SF208.1.mpg	2	0	42	274
SF2080.1.mpg	8	0	58	560
SF2081.1.mpg	9	1	29	603
SF2082.1.mpg	5	0	11	776
SF2083.1.mpg	18	4	109	633
SF2084.1.mpg	4	0	17	558
SF2085.1.mpg	1	0	1	657
SF2086.1.mpg	2	0	9	486
SF2087.1.mpg	7	0	19	594
SF2088.1.mpg	2	0	6	633
SF2089.1.mpg	2	0	6	867
SF209.1.mpg	1	65	1	612
SF2090.1.mpg	16	0	49	704
SF2091.1.mpg	17	48	53	773
SF2092.1.mpg	22	1	59	860
SF2093.1.mpg	12	1	67	518
SF2094A.1.mpg	12	2	41	738
SF2094B.1.mpg	6	0	15	420
SF2095.1.mpg	2	0	6	513
SF2097.1.mpg	24	40	247	618
SF2098.1.mpg	10	2	77	585
SF2099A.1.mpg	6	0	16	877
SF2099B.1.mpg	14	1	79	463
SF21.1.mpg	3	0	10	212
SF210.1 Vårt svenska folk 1919.mpg	1	0	19	402
SF2100A.1.mpg	16	3	79	640
SF2100B.1.mpg	15	16	71	408
SF2101A.1.mpg	13	2	65	657
SF2101B.1.mpg	19	22	78	750
SF2102A.1.mpg	17	3	37	629
SF2102B.1.mpg	5	0	12	764
SF2103.1.mpg	6	6	15	537
SF2104.1.mpg	15	28	70	923
SF2105.1.mpg	9	1	37	510
SF2106.1.mpg	7	1	16	576
SF2107.1.mpg	6	0	11	719
SF2108.1.mpg	3	1	22	658
SF2109.1.mpg	18	0	39	587
SF2110.1.mpg	10	0	26	606
SF2111.1.mpg	2	0	11	688
SF2112.1.mpg	4	0	10	911
SF2113.1.mpg	13	1	62	630
SF2114.1.mpg	7	0	23	528
SF2115.1.mpg	16	2	97	545
SF2116.1.mpg	1	1	4	689
SF2117.1.mpg	10	1	61	659
SF2118A.1.mpg	25	65	111	541
SF2118B.1.mpg	20	3	193	434
SF2119.1.mpg	5	0	12	318
SF2120.1.mpg	37	6	280	1020
SF2121.1.mpg	5	2	24	572
SF2122.1.mpg	8	9	24	775
SF2123.1.mpg	12	2	101	539
SF2124.1.mpg	13	2	87	629
SF2125.1.mpg	15	18	58	533
SF2126.1.mpg	4	0	13	841
SF2127.1.mpg	1	360	1	735
SF2128.1.mpg	20	26	73	722
SF2129.1.mpg	15	111	67	624
SF2130.1.mpg	4	0	17	562
SF2131.1.mpg	3	0	8	625
SF2132.1.mpg	23	5	72	638
SF2133A.1.mpg	7	0	38	512
SF2133B.1.mpg	5	14	25	533
SF2134.1.mpg	10	0	27	645
SF2135.1.mpg	26	3	73	753
SF2136.1.mpg	5	0	12	557
SF2137.1.mpg	11	0	35	469
SF2138.1.mpg	3	0	11	654
SF2139.1.mpg	2	0	4	701
SF2140A.1.mpg	24	3	213	834
SF2140B.1.mpg	3	4	22	402
SF2141A.1.mpg	4	0	15	728
SF2141B.1.mpg	2	0	3	318
SF2142.1.mpg	25	15	105	837
SF2143.1.mpg	7	0	18	619
SF2144.1.mpg	11	0	32	712
SF2145.1.mpg	10	2	38	953
SF2146.1.mpg	22	0	74	615
SF2147.1.mpg	1	0	4	539
SF2148.1.mpg	11	0	34	753
SF2149.1.mpg	10	13	54	551
SF215.1.mpg	1	0	34	524
SF2150.1.mpg	2	0	6	452
SF2151.1.mpg	9	6	37	473
SF2152.1.mpg	14	1	51	846
SF2153.1.mpg	4	2	20	756
SF2154.1.mpg	9	0	28	672
SF2155.1.mpg	9	0	32	527
SF2156.1.mpg	6	86	33	464
SF2157.1.mpg	12	55	60	587
SF2158.1.mpg	3	1	11	505
SF2159.1.mpg	11	488	72	909
SF216.1.mpg	14	7	110	656
SF2160.1.mpg	15	86	101	388
SF2161.1.mpg	11	2	69	545
SF2162.1.mpg	21	10	68	641
SF2163.1.mpg	22	3	59	591
SF2164.1.mpg	16	30	49	590
SF2165.1.mpg	6	0	22	459
SF2166.1.mpg	9	0	22	521
SF2167A-B.1.mpg	3	46	11	952
SF2168.1.mpg	9	0	25	589
SF2169.1.mpg	12	1	27	677
SF2170.1.mpg	10	0	19	622
SF2171.1.mpg	23	1	68	712
SF2172.1.mpg	20	2	151	593
SF2173.1.mpg	18	5	77	927
SF2174.1.mpg	17	0	43	683
SF2175.1.mpg	1	0	5	399
SF2176.1.mpg	10	0	36	676
SF2177.1.mpg	5	0	19	481
SF2178.1.mpg	10	2	45	655
SF2179.1.mpg	12	2	38	674
SF218.1.mpg	4	1	5	800
SF2180.1.mpg	8	14	39	308
SF2181.1.mpg	13	1	92	524
SF2182.1.mpg	7	3	19	506
SF2183.1.mpg	19	0	61	1107
SF2184.1.mpg	8	59	28	588
SF2185.1.mpg	7	0	22	506
SF2186.1.mpg	4	0	13	618
SF2187.1.mpg	2	1	3	503
SF2188.1.mpg	3	17	7	378
SF2189.1.mpg	1	1	18	973
SF219.1.mpg	1	0	2	770
SF2190.1.mpg	9	0	23	556
SF2191.1.mpg	29	0	83	741
SF2192.1.mpg	12	0	30	554
SF2193.1.mpg	11	19	45	516
SF2194.1.mpg	9	0	27	376
