file	num_segments	speech_seconds	num_words	video_seconds
SF1214C.1.mpg	78	245	845	876
SF1215-18.1.mpg	191	591	2140	768
SF1220.1.mpg	40	154	481	599
SF1221.1.mpg	110	395	1286	817
SF1222A.1.mpg	101	359	1177	582
SF1223.1.mpg	45	193	642	457
SF1224.1.mpg	77	284	961	564
SF1225.1.mpg	89	299	972	576
SF1226A.1.mpg	30	117	344	827
SF1227A.1.mpg	61	241	726	678
SF1227B.1.mpg	74	298	976	657
SF1227C.1.mpg	43	158	534	643
SF1228A.1.mpg	137	451	1555	785
SF1228B.1.mpg	5	26	63	710
SF1229.1.mpg	85	317	1106	436
SF1230.1.mpg	91	295	932	579
SF1231.1.mpg	88	309	955	574
SF1232.1.mpg	65	227	683	449
SF1233.1.mpg	100	360	1244	518
SF1234.1.mpg	116	362	1291	466
SF1235.1.mpg	83	255	889	537
SF1236.1.mpg	135	432	1447	783
SF1237A.1.mpg	76	242	812	381
SF1237B.1.mpg	83	308	958	631
SF1238.1.mpg	85	332	1087	756
SF1239.1.mpg	140	518	1707	829
SF1240.1.mpg	67	255	798	428
SF1244.1.mpg	92	315	1095	592
SF1245A.1.mpg	19	63	203	736
SF1245B.1.mpg	44	136	499	326
SF1246.1.mpg	46	122	508	253
SF1247A.1.mpg	102	364	1315	566
SF1248A.1.mpg	59	207	737	510
SF1248B.1.mpg	155	507	1802	670
SF1249.1.mpg	126	424	1713	808
SF1250.1.mpg	115	399	1443	851
SF1252A.1.mpg	21	69	247	303
SF1252B.1.mpg	52	284	766	583
SF1252C.1.mpg	66	286	855	528
SF1253.1.mpg	52	256	740	658
SF1254A.1.mpg	109	404	1344	665
SF1255A.1.mpg	137	428	1441	690
SF1255B.1.mpg	74	177	554	684
SF1256A.1.mpg	116	405	1356	736
SF1256B.1.mpg	9	34	136	274
SF1257.1.mpg	19	98	277	769
SF1258.1.mpg	24	153	315	303
SF1259A.1.mpg	41	249	569	518
SF1259B.1.mpg	70	456	1244	719
SF1259C.1.mpg	62	291	1008	535
SF1259D.1.mpg	42	236	770	618
SF1259E.1.mpg	41	269	744	408
SF1260.1.mpg	35	223	709	419
SF1261A.1.mpg	41	162	459	491
SF1261B.1.mpg	82	243	867	705
SF1262A.1.mpg	148	494	1624	868
SF1263.1.mpg	140	468	1513	735
SF1264.1.mpg	114	436	1416	671
SF1265A.1.mpg	95	366	1141	836
SF1266.1.mpg	99	370	1086	544
SF1267.1.mpg	106	407	1266	746
SF1268.1.mpg	101	376	1220	655
SF1269.1.mpg	124	465	1411	934
SF1270.1.mpg	114	409	1270	882
SF1271.1.mpg	97	362	1178	668
SF1272.1.mpg	92	385	1198	807
SF1273.1.mpg	87	377	1187	567
SF1274.1.mpg	117	443	1345	650
SF1275.1.mpg	66	261	827	586
SF1276.1.mpg	54	254	720	502
SF1277.1.mpg	80	359	1007	676
SF1278A.1.mpg	113	586	1651	891
SF1279.1.mpg	107	407	1157	670
SF1280A.1.mpg	110	442	1444	688
SF1281.1.mpg	124	427	1404	801
SF1282.1.mpg	111	394	1232	638
SF1283A.1.mpg	69	280	847	545
SF1283B.1.mpg	25	133	352	483
SF1284.1.mpg	99	371	1160	621
SF1285.1.mpg	85	322	1014	554
SF1286.1.mpg	83	280	956	588
SF1287.1.mpg	91	407	1161	813
SF1288A.1.mpg	100	415	1310	665
SF1288B.1.mpg	104	302	998	440
SF1289.1.mpg	105	364	1144	617
SF1290A.1.mpg	106	444	1302	689
SF1290B.1.mpg	48	222	736	602
SF1291.1.mpg	50	192	596	377
SF1292.1.mpg	85	322	996	648
SF1293A.1.mpg	96	384	1047	566
SF1293B.1.mpg	20	52	192	425
SF1294.1.mpg	109	414	1396	827
SF1295.1.mpg	61	274	800	564
SF1296.1.mpg	68	264	828	454
SF1297A.1.mpg	50	219	632	479
SF1298.1.mpg	57	278	800	596
SF1299.1.mpg	150	546	1812	908
SF1300.1.mpg	37	161	487	457
SF1301.1.mpg	51	252	690	354
SF1302.1.mpg	79	353	997	584
SF1303A.1.mpg	52	241	529	736
SF1303B.1.mpg	95	354	887	734
SF1303C.1.mpg	65	267	785	535
SF1303D.1.mpg	63	218	847	832
SF1304A.1.mpg	144	533	1588	869
SF1305A.1.mpg	109	469	1269	778
SF1305B.1.mpg	2	5	12	683
SF1306A.1.mpg	163	605	1818	927
SF1306B.1.mpg	19	24	44	647
SF1307.1.mpg	103	442	1414	626
SF1308.1.mpg	75	345	982	533
SF1309A.1.mpg	85	335	945	514
SF1309B.1.mpg	34	140	362	465
SF1310A-B.1.mpg	105	445	1125	1400
SF1311.1.mpg	82	321	981	544
SF1312.1.mpg	78	312	1030	492
SF1313.1.mpg	91	317	969	518
SF1314.1.mpg	89	389	1110	587
SF1315A.1.mpg	102	397	1229	631
SF1315B.1.mpg	17	58	177	376
SF1316.1.mpg	60	273	757	472
SF1317.1.mpg	92	375	1168	594
SF1319.1.mpg	39	185	580	477
SF1320.1.mpg	89	378	1197	574
SF1321.1.mpg	87	346	1096	766
SF1322.1.mpg	100	357	1155	567
SF1323A.1.mpg	21	86	225	651
SF1323B.1.mpg	53	258	648	483
SF1323C.1.mpg	31	153	305	604
SF1324.1.mpg	31	146	435	285
SF1325.1.mpg	89	400	1126	907
SF1326A.1.mpg	136	549	1548	848
SF1327.1.mpg	108	447	1284	937
SF1328A.1.mpg	101	423	1166	676
SF1328B.1.mpg	62	264	865	456
SF1329.1.mpg	112	389	1276	770
SF1330.1.mpg	87	293	999	489
SF1331.1.mpg	119	529	1619	841
SF1332.1.mpg	76	241	738	544
SF1333.1.mpg	97	381	1207	541
SF1334.1.mpg	113	443	1305	647
SF1335.1.mpg	109	205	539	729
SF1336.1.mpg	35	178	482	517
SF1337.1.mpg	31	121	383	300
SF1338.1.mpg	24	122	354	264
SF1339.1.mpg	56	215	651	394
SF1341.1.mpg	8	44	91	269
SF1342A.1.mpg	89	367	1036	507
SF1342B.1.mpg	51	186	675	503
SF1343.1.mpg	51	280	797	589
SF1344.1.mpg	74	334	936	901
SF1345.1.mpg	101	442	1303	612
SF1346A.1.mpg	67	264	757	586
SF1347.1.mpg	94	349	1051	702
SF1348.1.mpg	67	355	953	710
SF1349.1.mpg	59	276	792	501
SF1350.1.mpg	81	321	1018	688
SF1351.1.mpg	48	217	601	583
SF1352.1.mpg	74	353	1072	684
SF1353.1.mpg	58	275	788	699
SF1354.1.mpg	66	279	859	682
SF1355.1.mpg	48	244	656	477
SF1356.1.mpg	40	186	527	583
SF1357.1.mpg	53	264	777	503
SF1358.1.mpg	51	207	631	633
SF1359.1.mpg	66	174	573	602
SF1360.1.mpg	81	286	947	613
SF1361.1.mpg	39	171	525	503
SF1362.1.mpg	90	327	971	604
SF1363.1.mpg	56	278	747	665
SF1364.1.mpg	52	276	731	424
SF1365.1.mpg	79	379	867	603
SF1366.1.mpg	117	503	1434	706
SF1367.1.mpg	139	500	1591	836
SF1368.1.mpg	80	368	1152	583
SF1369.1.mpg	116	400	1194	880
SF1370.1.mpg	139	551	1738	843
SF1371.1.mpg	76	277	828	922
SF1372.1.mpg	162	542	1687	926
SF1373.1.mpg	48	227	659	698
SF1374.1.mpg	78	305	978	529
SF1375.1.mpg	91	388	1123	696
SF1376.1.mpg	76	305	863	473
SF1377.1.mpg	134	467	1445	740
SF1378A.1.mpg	81	420	1081	745
SF1378B.1.mpg	7	41	116	643
SF1379.1.mpg	45	181	524	345
SF1380.1.mpg	40	218	655	463
SF1381A.1.mpg	7	41	120	331
SF1382A.1.mpg	44	206	547	873
SF1383.1.mpg	58	278	795	891
SF1384.1.mpg	68	260	719	612
SF1385A.1.mpg	56	269	731	681
SF1385B.1.mpg	53	200	671	603
SF1385C.1.mpg	37	132	480	462
SF1386.1.mpg	43	213	538	772
SF1387.1.mpg	50	197	570	766
SF1388.1.mpg	30	178	348	555
SF1389A.1.mpg	74	359	1080	577
SF1389B.1.mpg	175	423	1525	555
SF1390.1.mpg	59	247	752	559
SF1391.1.mpg	64	349	921	588
SF1392.1.mpg	76	337	1034	639
SF1393.1.mpg	87	380	1126	701
SF1394.1.mpg	30	167	479	386
SF1395.1.mpg	58	253	707	749
SF1396.1.mpg	62	252	680	510
SF1397.1.mpg	77	349	975	594
SF1398.1.mpg	60	320	893	567
SF1399.1.mpg	43	209	558	533
SF1400.1.mpg	38	154	403	537
SF1401.1.mpg	69	305	910	481
SF1402.1.mpg	75	255	830	510
SF1403.1.mpg	70	289	885	546
SF1404.1.mpg	95	348	1110	559
SF1405.1.mpg	78	337	1042	570
SF1406.1.mpg	82	342	1091	728
SF1407A.1.mpg	123	440	1396	661
SF1407B.1.mpg	77	260	727	471
SF1408A.1.mpg	127	455	1398	737
SF1408B.1.mpg	92	288	988	401
SF1409.1.mpg	111	491	1495	755
SF1410.1.mpg	64	227	760	669
SF1411.1.mpg	118	427	1346	665
SF1412.1.mpg	63	229	744	409
SF1413.1.mpg	101	344	1008	755
SF1414.1.mpg	50	168	524	655
SF1415.1.mpg	72	285	880	404
SF1416.1.mpg	97	402	1187	891
SF1417.1.mpg	70	318	919	524
SF1418.1.mpg	70	289	890	817
SF1419.1.mpg	71	258	806	454
SF1420.1.mpg	62	342	821	670
SF1421.1.mpg	141	296	1637	744
SF1422.1.mpg	52	242	587	829
SF1423.1.mpg	111	500	1399	782
SF1424.1.mpg	127	407	1356	705
SF1425.1.mpg	82	310	943	671
SF1426.1.mpg	117	392	1443	850
SF1427.1.mpg	126	529	1531	850
SF1428.1.mpg	75	296	812	695
SF1429.1.mpg	94	340	968	615
SF1430.1.mpg	71	279	815	496
SF1431A.1.mpg	93	358	1068	630
SF1431B.1.mpg	15	54	148	747
SF1432.1.mpg	131	546	1649	771
SF1433.1.mpg	55	217	698	506
SF1434.1.mpg	64	298	788	640
SF1435.1.mpg	70	339	928	472
SF1436.1.mpg	55	241	610	651
SF1437.1.mpg	72	302	995	778
SF1438.1.mpg	67	212	659	542
SF1439.1.mpg	42	209	657	485
SF1441.1.mpg	87	360	1022	600
SF1442.1.mpg	98	413	1291	621
SF1443.1.mpg	98	397	1262	592
SF1444.1.mpg	65	285	835	533
SF1445.1.mpg	61	249	649	491
SF1446.1.mpg	108	363	1139	583
SF1447.1.mpg	51	258	747	523
SF1448.1.mpg	117	437	1346	590
SF1449.1.mpg	74	339	965	600
SF1450.1.mpg	78	374	1184	708
SF1451.1.mpg	86	318	1000	843
SF1452.1.mpg	108	389	1179	776
SF1453.1.mpg	53	207	620	420
SF1454.1.mpg	80	265	815	507
SF1455.1.mpg	90	368	1031	626
SF1456.1.mpg	82	324	966	613
SF1457.1.mpg	62	232	722	554
SF1458.1.mpg	86	318	1003	539
SF1459.1.mpg	36	187	447	267
SF1460A.1.mpg	25	83	205	295
SF1461.1.mpg	39	150	430	459
SF1462A.1.mpg	94	282	890	714
SF1462B.1.mpg	72	231	830	623
SF1463A.1.mpg	89	364	1108	612
SF1463B.1.mpg	68	263	822	537
SF1464.1.mpg	93	388	1119	663
SF1465.1.mpg	83	310	960	631
SF1466A.1.mpg	95	387	1052	570
SF1466B.1.mpg	14	50	154	416
SF1467.1.mpg	74	350	924	575
SF1468.1.mpg	88	328	954	633
SF1469.1.mpg	87	366	1022	685
SF1470.1.mpg	107	450	1255	1004
SF1471.1.mpg	37	170	493	564
SF1472.1.mpg	113	493	1444	917
SF1473.1.mpg	78	378	1087	755
SF1474.1.mpg	73	269	708	646
SF1475.1.mpg	67	286	750	632
SF1476.1.mpg	72	289	857	520
SF1477.1.mpg	80	317	946	620
SF1478A.1.mpg	28	197	420	602
SF1478B.1.mpg	5	9	67	531
SF1479A.1.mpg	92	366	1065	784
SF1479B.1.mpg	7	1	11	678
SF1479C.1.mpg	60	123	591	595
SF1480.1.mpg	46	172	492	410
SF1481.1.mpg	75	302	857	702
SF1482.1.mpg	75	293	792	548
SF1483.1.mpg	80	300	821	585
SF1484.1.mpg	63	248	721	680
SF1485.1.mpg	54	170	524	511
SF1486.1.mpg	146	468	1410	750
SF1487.1.mpg	64	242	719	531
SF1488.1.mpg	130	474	1308	761
SF1489.1.mpg	77	248	767	838
SF1490.1.mpg	70	273	783	699
SF1491.1.mpg	75	322	948	665
SF1492.1.mpg	85	329	984	849
SF1493.1.mpg	133	360	1204	807
SF1494.1.mpg	65	263	784	641
SF1495A.1.mpg	75	298	873	585
SF1496.1.mpg	95	379	1115	740
SF1497.1.mpg	74	293	799	735
SF1498.1.mpg	58	230	614	520
SF1499A.1.mpg	94	425	1117	829
SF1499B.1.mpg	72	270	825	746
SF1499C.1.mpg	61	291	782	682
SF1500A.1.mpg	64	240	748	579
SF1500B.1.mpg	55	206	595	740
SF1500C.1.mpg	73	230	763	424
SF1500D.1.mpg	61	264	812	722
SF1501.1.mpg	50	184	622	644
SF1502.1.mpg	48	150	401	314
SF1503.1.mpg	30	129	354	380
SF1504A.1.mpg	54	209	568	556
SF1504B.1.mpg	97	369	926	666
SF1504C.1.mpg	180	363	1435	497
SF1505.1.mpg	64	250	802	589
SF1506.1.mpg	52	185	562	646
SF1507.1.mpg	63	263	737	617
SF1508.1.mpg	44	196	554	712
SF1509.1.mpg	14	66	182	543
SF1510.1.mpg	68	278	832	741
SF1511A.1.mpg	71	230	715	771
SF1511B.1.mpg	83	340	1025	711
SF1512.1.mpg	55	279	754	671
SF1513A.1.mpg	54	267	661	531
SF1513B.1.mpg	178	374	1422	498
SF1514.1.mpg	54	354	701	724
SF1515.1.mpg	46	162	468	697
SF1516A1.1.mpg	50	253	733	549
SF1516A2.1.mpg	36	214	496	266
SF1516B.1.mpg	64	137	590	471
SF1517.1.mpg	58	255	683	636
SF1518.1.mpg	55	197	585	608
SF1519.1.mpg	76	307	848	623
SF1520.1.mpg	45	154	447	628
SF1521.1.mpg	124	311	905	693
SF1522A.1.mpg	34	188	374	612
SF1522B.1.mpg	47	192	514	651
SF1523A.1.mpg	16	52	156	517
SF1523B.1.mpg	80	280	786	449
SF1524A.1.mpg	66	195	601	484
SF1524B.1.mpg	54	194	599	584
SF1525.1.mpg	7	26	84	705
SF1526A.1.mpg	92	325	1000	636
SF1526B.1.mpg	57	227	682	589
SF1526C.1.mpg	94	238	912	318
SF1527.1.mpg	80	348	1046	716
SF1528A.1.mpg	58	238	692	751
SF1529A.1.mpg	58	261	773	510
SF1529B.1.mpg	47	259	710	443
SF1530.1.mpg	89	361	1109	764
SF1531A.1.mpg	92	342	1017	875
SF1531B.1.mpg	44	371	689	570
SF1532.1.mpg	85	343	982	805
SF1533.1.mpg	64	233	710	933
SF1534.1.mpg	86	411	1138	656
SF1535.1.mpg	85	346	939	861
SF1536.1.mpg	45	197	483	603
SF1537.1.mpg	50	195	562	778
SF1538.1.mpg	51	167	505	542
SF1539A.1.mpg	61	227	645	600
SF1540A.1.mpg	56	188	523	335
SF1541A.1.mpg	72	223	711	515
SF1542A.1.mpg	46	183	498	292
SF1543.1.mpg	84	272	773	514
SF1544A.1.mpg	51	155	446	336
SF1545.1.mpg	25	105	274	345
SF1546.1.mpg	85	380	1131	584
SF1547.1.mpg	99	375	1049	720
SF1548.1.mpg	82	368	1011	613
SF1549.1.mpg	101	350	980	700
SF1550A.1.mpg	38	155	458	429
SF1550B-C.1.mpg	94	655	1388	1016
SF1551.1.mpg	48	174	478	744
SF1552.1.mpg	82	354	950	682
SF1553.1.mpg	87	342	905	758
SF1554.1.mpg	70	332	954	633
SF1555.1.mpg	85	414	1181	772
SF1556.1.mpg	69	333	859	629
SF1557.1.mpg	50	203	581	324
SF1558A.1.mpg	44	161	389	667
SF1558B.1.mpg	16	112	287	900
SF1559.1.mpg	91	310	845	729
SF1560.1.mpg	51	194	589	489
SF1561.1.mpg	77	322	867	583
SF1562.1.mpg	62	284	814	530
SF1563.1.mpg	67	295	855	576
SF1564A.1.mpg	61	203	630	615
SF1564B.1.mpg	107	303	1113	701
SF1565.1.mpg	57	225	720	516
SF1566A.1.mpg	83	275	828	652
SF1567.1.mpg	104	355	1045	803
SF1568.1.mpg	54	219	684	491
SF1569A.1.mpg	86	312	962	657
SF1569B.1.mpg	45	188	538	592
SF1570.1.mpg	29	105	344	420
SF1571.1.mpg	74	297	926	809
SF1572.1.mpg	124	363	1166	642
SF1573.1.mpg	135	477	1336	695
SF1574.1.mpg	53	197	602	466
SF1575.1.mpg	95	348	986	824
SF1576.1.mpg	42	149	447	796
SF1577.1.mpg	97	356	1070	723
SF1578A.1.mpg	93	377	1163	588
SF1579.1.mpg	100	408	1146	711
SF1580.1.mpg	80	270	788	561
SF1581.1.mpg	50	225	653	557
SF1582.1.mpg	46	202	551	547
SF1583.1.mpg	55	205	632	416
SF1584.1.mpg	77	254	708	776
SF1585.1.mpg	80	372	1129	620
SF1586.1.mpg	28	90	249	685
SF1587.1.mpg	45	196	562	436
SF1588.1.mpg	91	391	1147	634
SF1589.1.mpg	108	391	1298	679
SF1590.1.mpg	141	542	1684	924
SF1591.1.mpg	94	390	1116	692
SF1592A.1.mpg	65	298	829	463
SF1593.1.mpg	37	227	622	471
SF1594.1.mpg	92	316	913	643
SF1595A.1.mpg	77	322	922	560
SF1595B.1.mpg	59	234	681	402
SF1596.1.mpg	93	393	1173	579
SF1597A.1.mpg	86	313	925	601
SF1597B.1.mpg	55	207	664	482
SF1598.1.mpg	113	440	1408	742
SF1599.1.mpg	96	352	1052	698
SF1600.1.mpg	57	292	868	627
SF1601.1.mpg	87	422	1246	652
SF1602.1.mpg	87	383	1073	626
SF1604A.1.mpg	37	184	465	638
SF1604B.1.mpg	56	154	464	814
SF1605A.1.mpg	109	410	1266	662
SF1605B.1.mpg	80	264	797	770
SF1606A.1.mpg	59	232	647	477
SF1606C.1.mpg	79	491	1249	832
SF1607A.1.mpg	121	362	1180	605
SF1607B.1.mpg	18	69	205	354
SF1608.1.mpg	82	330	1063	653
SF1609.1.mpg	75	313	1008	692
SF1610.1.mpg	68	297	924	715
SF1611.1.mpg	93	436	1256	663
SF1612A.1.mpg	37	218	649	265
SF1612B.1.mpg	84	324	982	529
SF1613.1.mpg	154	489	1493	903
SF1614.1.mpg	103	419	1222	808
SF1616A.1.mpg	63	295	923	482
SF1616B.1.mpg	9	45	138	351
SF1617.1.mpg	98	323	1080	629
SF1618A.1.mpg	72	306	886	657
SF1619.1.mpg	96	417	1221	666
SF1620.1.mpg	60	303	733	596
SF1621A.1.mpg	96	408	1173	781
SF1621B.1.mpg	41	174	451	748
SF1622A.1.mpg	92	400	1142	913
SF1623.1.mpg	97	308	1032	612
SF1624A.1.mpg	56	295	838	540
SF1624B.1.mpg	73	275	847	446
SF1625.1.mpg	84	400	1192	683
SF1626A.1.mpg	67	354	972	684
SF1626B.1.mpg	19	85	234	675
SF1627.1.mpg	78	294	943	485
SF1628.1.mpg	56	142	464	653
SF1629A.1.mpg	46	180	460	356
SF1629C.1.mpg	2	1	6	881
SF1630A.1.mpg	95	467	1321	792
SF1631A.1.mpg	86	404	1286	627
SF1632.1.mpg	112	484	1497	753
SF1633A.1.mpg	86	422	1240	663
SF1634.1.mpg	105	540	1639	801
SF1635A.1.mpg	62	306	928	509
SF1636.1.mpg	96	455	1398	713
SF1637A.1.mpg	122	493	1393	775
SF1638.1.mpg	65	344	910	695
SF1639.1.mpg	151	503	1674	704
SF1640.1.mpg	81	399	1218	621
SF1641.1.mpg	88	397	1272	673
SF1642.1.mpg	72	292	879	434
SF1643.1.mpg	80	416	1115	794
SF1644.1.mpg	117	460	1402	722
SF1645.1.mpg	110	396	1322	627
SF1646.1.mpg	33	221	466	544
SF1647A.1.mpg	115	556	1681	812
SF1647B.1.mpg	42	206	391	781
SF1648.1.mpg	73	392	1092	615
SF1649.1.mpg	77	367	1091	639
SF1650.1.mpg	147	545	1635	697
SF1651.1.mpg	102	439	1284	725
SF1652.1.mpg	71	342	1016	692
SF1653.1.mpg	39	172	483	230
SF1654.1.mpg	79	299	894	480
SF1655.1.mpg	117	470	1440	708
SF1656A.1.mpg	139	476	1574	803
SF1656B.1.mpg	9	34	100	895
SF1657A.1.mpg	105	383	1241	602
SF1657B.1.mpg	99	324	925	770
SF1658.1.mpg	102	449	1423	769
SF1659.1.mpg	78	363	1106	639
SF1660A.1.mpg	100	413	1286	787
SF1660B.1.mpg	18	52	192	758
SF1661.1.mpg	123	471	1570	859
SF1662.1.mpg	109	505	1472	718
SF1663.1.mpg	106	428	1372	759
SF1664.1.mpg	72	368	1070	732
SF1665.1.mpg	72	425	1134	721
SF1666.1.mpg	44	183	535	670
SF1667.1.mpg	69	283	761	474
SF1668.1.mpg	71	256	807	499
SF1669.1.mpg	64	328	905	568
SF1670.1.mpg	115	419	1240	708
SF1671.1.mpg	110	364	1090	720
SF1672.1.mpg	56	182	548	565
SF1673.1.mpg	97	283	994	638
SF1674.1.mpg	97	325	1127	701
SF1675.1.mpg	85	242	776	609
SF1676.1.mpg	94	360	1114	628
SF1677.1.mpg	77	284	915	564
SF1678.1.mpg	115	531	1596	803
SF1679.1.mpg	104	419	1348	726
SF1680A.1.mpg	76	289	1018	600
SF1680B.1.mpg	44	209	530	751
SF1681.1.mpg	86	368	1199	631
SF1682.1.mpg	104	363	1181	616
SF1683A.1.mpg	91	444	1202	838
SF1684.1.mpg	92	361	1292	661
SF1685.1.mpg	47	209	504	532
SF1686.1.mpg	104	364	1463	606
SF1687.1.mpg	87	334	1298	640
SF1688.1.mpg	85	371	1411	635
SF1689.1.mpg	115	459	1664	707
SF1690.1.mpg	104	337	1324	580
SF1691.1.mpg	130	485	1635	780
SF1692.1.mpg	108	359	1351	689
SF1693.1.mpg	103	455	1475	700
SF1694.1.mpg	109	382	1298	697
SF1695.1.mpg	137	451	1733	626
SF1696.1.mpg	102	412	1385	603
SF1697.1.mpg	155	573	2048	848
SF1698.1.mpg	121	429	1436	766
SF1699.1.mpg	85	335	1201	571
SF1700.1.mpg	104	385	1291	702
SF1701A.1.mpg	106	423	1316	673
SF1702.1.mpg	142	458	1608	817
SF1703.1.mpg	144	474	1662	778
SF1704A.1.mpg	131	438	1510	803
SF1704B.1.mpg	43	176	566	852
SF1705.1.mpg	85	276	940	509
SF1706.1.mpg	95	326	1156	639
SF1707.1.mpg	94	328	1154	660
SF1708.1.mpg	57	278	825	524
SF1709A.1.mpg	55	198	522	620
SF1709B.1.mpg	92	294	928	644
SF1710.1.mpg	142	479	1657	762
SF1711.1.mpg	114	351	1269	672
SF1712A.1.mpg	130	346	1246	671
SF1713.1.mpg	109	394	1190	680
SF1714.1.mpg	109	354	1199	682
SF1715.1.mpg	112	364	1293	702
SF1716.1.mpg	125	388	1477	701
SF1717.1.mpg	99	330	1202	678
SF1718.1.mpg	131	470	1620	777
SF1719.1.mpg	136	439	1592	789
SF1720.1.mpg	97	337	908	554
SF1721A.1.mpg	77	300	800	565
SF1721B.1.mpg	106	348	1051	723
SF1721C.1.mpg	111	196	593	871
SF1722.1.mpg	99	292	1024	529
SF1723.1.mpg	77	291	865	526
SF1724.1.mpg	75	261	812	718
SF1725.1.mpg	96	352	1139	685
SF1726.1.mpg	70	214	717	422
SF1727.1.mpg	108	378	1328	730
SF1728.1.mpg	80	275	968	465
SF1729.1.mpg	88	332	1053	605
SF1730.1.mpg	113	348	1209	653
SF1731.1.mpg	90	297	1085	646
SF1732.1.mpg	82	291	1011	644
SF1733.1.mpg	84	284	1030	684
SF1734A.1.mpg	106	471	997	891
SF1734B.1.mpg	46	159	530	378
SF1735.1.mpg	95	277	871	740
SF1736.1.mpg	77	337	962	900
SF1737A.1.mpg	80	237	811	571
SF1737B.1.mpg	162	394	908	904
SF1738.1.mpg	83	290	879	716
SF1739.1.mpg	67	254	835	534
SF1740.1.mpg	61	209	775	567
SF1741.1.mpg	54	181	623	441
SF1742.1.mpg	106	345	1264	702
SF1743.1.mpg	80	275	956	619
SF1744A.1.mpg	81	253	842	694
SF1745.1.mpg	131	336	1163	947
SF1746.1.mpg	83	291	965	759
SF1747.1.mpg	63	226	729	630
SF1748A.1.mpg	7	33	93	124
SF1749.1.mpg	140	472	1689	960
SF1750.1.mpg	140	430	1482	805
SF1751.1.mpg	56	219	650	603
SF1752.1.mpg	101	352	1114	599
SF1753A.1.mpg	69	234	826	596
SF1753B.1.mpg	57	330	807	695
SF1754.1.mpg	61	214	746	467
SF1755.1.mpg	71	235	731	603
SF1756.1.mpg	101	411	1344	741
SF1757.1.mpg	56	216	703	468
SF1758.1.mpg	92	305	1057	681
SF1759.1.mpg	104	336	1253	674
SF1760.1.mpg	71	258	947	521
SF1761.1.mpg	79	274	904	575
SF1762A.1.mpg	140	493	1627	868
SF1763.1.mpg	56	217	647	514
SF1764.1.mpg	53	193	656	494
SF1765.1.mpg	73	255	882	640
SF1766.1.mpg	77	288	930	622
SF1767A.1.mpg	75	299	1020	650
SF1767B.1.mpg	41	197	596	797
SF1768.1.mpg	85	284	1013	629
SF1769.1.mpg	72	298	882	621
SF1770.1.mpg	103	457	1339	726
SF1771.1.mpg	49	210	733	576
SF1772A.1.mpg	116	470	1424	762
SF1772B.1.mpg	35	122	403	265
SF1773A.1.mpg	85	281	1021	570
SF1773B.1.mpg	24	95	313	211
SF1774A.1.mpg	87	309	1001	745
SF1774B.1.mpg	24	83	295	236
SF1775A.1.mpg	91	293	1052	751
SF1775B.1.mpg	22	105	294	219
SF1776A.1.mpg	80	213	733	589
SF1776B.1.mpg	73	245	655	596
SF1776C.1.mpg	22	82	314	232
SF1777.1.mpg	71	349	919	618
SF1778A.1.mpg	69	305	788	799
SF1778B.1.mpg	19	80	247	250
SF1779A.1.mpg	64	287	747	657
SF1779B.1.mpg	22	80	275	220
SF1780A.1.mpg	111	375	1322	655
SF1780B.1.mpg	100	356	1177	626
SF1780C.1.mpg	71	244	827	631
SF1781A.1.mpg	61	230	767	684
SF1781B.1.mpg	21	65	208	243
SF1783A.1.mpg	46	170	502	529
SF1783B.1.mpg	13	39	145	153
SF1784A.1.mpg	64	249	712	568
SF1784B.1.mpg	13	50	161	223
SF1785.1.mpg	49	163	553	618
SF1786.1.mpg	69	304	897	685
SF1787.1.mpg	78	288	950	591
SF1788A.1.mpg	66	287	1005	474
SF1788B-C.1.mpg	286	783	2007	1502
SF1789A.1.mpg	104	354	1088	662
SF1790.1.mpg	75	251	860	552
SF1791.1.mpg	83	334	1204	589
SF1792.1.mpg	43	162	549	600
SF1793.1.mpg	102	430	1290	725
SF1794.1.mpg	79	340	926	675
SF1795.1.mpg	96	313	1048	622
SF1796.1.mpg	96	335	1028	711
SF1797.1.mpg	78	271	887	597
SF1798.1.mpg	77	301	1053	530
SF1799.1.mpg	85	258	920	668
SF1800.1.mpg	113	443	1384	823
SF1801.1.mpg	72	274	891	621
SF1802.1.mpg	66	231	857	586
SF1803.1.mpg	49	210	654	474
SF1804.1.mpg	73	260	980	631
SF1805.1.mpg	96	356	1232	608
SF1806.1.mpg	116	398	1335	706
SF1807.1.mpg	88	317	1086	583
SF1808.1.mpg	89	298	1056	606
SF1809.1.mpg	85	329	1089	543
SF1810.1.mpg	100	388	1333	712
SF1811.1.mpg	73	296	946	561
SF1812.1.mpg	111	348	1219	624
SF1813.1.mpg	103	323	1086	586
SF1814.1.mpg	78	303	1010	592
SF1815.1.mpg	77	296	844	601
SF1816.1.mpg	84	316	999	578
SF1817.1.mpg	63	264	689	640
SF1818.1.mpg	88	285	939	585
SF1819.1.mpg	153	578	2000	1132
SF1820.1.mpg	56	218	756	481
SF1821A.1.mpg	92	328	1007	669
SF1822.1.mpg	74	293	893	637
SF1823.1.mpg	66	291	889	696
SF1824A.1.mpg	115	431	1458	830
SF1824B.1.mpg	59	230	900	578
SF1825.1.mpg	81	269	789	481
SF1826.1.mpg	104	359	1193	668
SF1827.1.mpg	123	442	1410	734
SF1828.1.mpg	89	367	1105	632
SF1829.1.mpg	73	308	899	702
